SUBJECT.NAME	PROJECT.NAME	PHENOTYPE.NAME	Obesity.BMI	Obesity.BodyLength	Date.Month	Date.Year	Date.Season	Date.StudyStartSeconds	Date.Hour	Date.StudyDay	GENDER	EndNormalBW	CoatColour	CageDensity	Litter
A064035552	HS_mouse	Obesity	-0.552728040408989	6.6	2	2004	winter	34473600	0	400	F	18	chocolate	4	3
A064035829	HS_mouse	Obesity	-0.358252197750346	7.4	1	2004	winter	32054400	0	372	M	33.3	dark.brown	6	1
A064036005	HS_mouse	Obesity	-0.411597110584234	6.2	10	2003	autumn	24192000	0	281	F	18.1	chocolate	6	4
A064036871	HS_mouse	Obesity	-0.37055159925088	6.8	1	2004	winter	31449600	0	365	M	22.4	albino	6	3
A064036879	HS_mouse	Obesity	-0.444909737372417	6.8	1	2004	winter	32054400	0	372	F	20.5	dark.brown	4	1
A064037307	HS_mouse	Obesity	-0.489851321703987	8.3	9	2003	autumn	19353600	0	225	M	25.7	albino	6	3
A064038096	HS_mouse	Obesity	-0.384977876998639	6.7	11	2003	autumn	26006400	0	302	M	23.8	light.brown	6	1
A064038309	HS_mouse	Obesity	-0.41504660334451	7.7	10	2003	autumn	22377600	0	260	M	27	black	5	7
A064038554	HS_mouse	Obesity	-0.464961994300052	7.6	11	2003	autumn	26006400	0	302	M	26.3	dark.brown	3	1
A064038874	HS_mouse	Obesity	-0.47596467751972	7.5	11	2003	autumn	26006400	0	302	F	20.8	albino	4	3
A064039256	HS_mouse	Obesity	-0.572355199664127	8.2	3	2004	spring	35683200	0	414	F	20.6	black	6	2
A064040310	HS_mouse	Obesity	-0.500828604537263	8	2	2004	winter	32659200	0	379	F	24.7	chocolate	6	5
A064040516	HS_mouse	Obesity	-0.433154671776868	8.1	2	2004	winter	34473600	0	400	M	29.9	chocolate	4	1
A064041360	HS_mouse	Obesity	-0.449041153997377	8.6	4	2004	spring	39916800	0	463	M	27.2	sand	4	3
A064041528	HS_mouse	Obesity	-0.440065607707721	7.1	2	2004	winter	33264000	0	386	F	19.9	chocolate	4	1
A064041587	HS_mouse	Obesity	-0.424845150494618	6.9	3	2004	spring	36892800	0	428	F	25.9	albino	4	3
A064041634	HS_mouse	Obesity	-0.555497506131058	7.7	9	2003	autumn	19353600	0	225	F	20	black	6	5
A064043066	HS_mouse	Obesity	-0.342847003749858	6.4	10	2003	autumn	24192000	0	281	F	21.1	chocolate	4	4
A064043531	HS_mouse	Obesity	-0.518792378407639	7.9	9	2003	autumn	19353600	0	225	F	20.1	albino	4	3
A064043567	HS_mouse	Obesity	-0.517017476977947	7.8	3	2004	spring	36892800	0	428	F	33.7	albino	4	3
A064043842	HS_mouse	Obesity	-0.532821404917764	7.2	4	2004	spring	39312000	0	456	F	17.6	black	4	3
A064044576	HS_mouse	Obesity	-0.445152048644621	7.2	9	2003	autumn	21772800	0	253	F	19.9	dark.brown	3	1
A064045267	HS_mouse	Obesity	-0.485925848458479	8.5	1	2004	winter	31449600	0	365	M	27.1	sand	4	1
A064048791	HS_mouse	Obesity	-0.488116639021126	8	2	2004	winter	34473600	0	400	M	23.8	chocolate	4	1
A064048817	HS_mouse	Obesity	-0.390382537564844	7.2	2	2004	winter	33868800	0	393	M	24.3	chocolate	6	4
A064048875	HS_mouse	Obesity	-0.402844933425144	6.4	2	2004	winter	33264000	0	386	F	19.9	black	4	3
A064049287	HS_mouse	Obesity	-0.528297258256066	6.8	2	2004	winter	34473600	0	400	F	17.7	chocolate	4	3
A064049623	HS_mouse	Obesity	-0.3748162098249	8	3	2004	spring	36892800	0	428	M	33.7	black	4	1
A064049795	HS_mouse	Obesity	-0.53631402207062	7.3	2	2004	winter	32659200	0	379	F	18	chocolate	6	2
A064050282	HS_mouse	Obesity	-0.561472734233378	7.8	2	2004	winter	32659200	0	379	F	18.1	black	4	2
A064051078	HS_mouse	Obesity	-0.413121343109225	7.8	2	2004	winter	32659200	0	379	M	25.7	chocolate	3	3
A064052345	HS_mouse	Obesity	-0.442169734566962	6.9	3	2004	spring	36288000	0	421	F	22.5	dark.brown	6	1
A064052862	HS_mouse	Obesity	-0.602627737844599	8.3	2	2004	winter	33868800	0	393	F	19.8	light.brown	6	2
A064054321	HS_mouse	Obesity	-0.454340818771717	8.3	4	2004	spring	39312000	0	456	M	26.5	lead	4	4
A064055293	HS_mouse	Obesity	-0.429766197689983	7.9	3	2004	spring	36892800	0	428	M	28.4	black	6	1
A064056094	HS_mouse	Obesity	-0.531336174401068	7.8	2	2004	winter	33868800	0	393	F	21.1	light.brown	4	2
A064056577	HS_mouse	Obesity	-0.45975828380401	8.3	2	2004	winter	33868800	0	393	M	24.3	black	6	2
A064058052	HS_mouse	Obesity	-0.309984838316908	7	2	2004	winter	34473600	0	400	M	26.7	albino	6	2
A064058582	HS_mouse	Obesity	-0.52514660673616	8	2	2004	winter	33264000	0	386	F	24.4	albino	4	3
A064058773	HS_mouse	Obesity	-0.440507143598857	7.2	3	2004	spring	35078400	0	407	F	20.1	sand	6	3
A064060121	HS_mouse	Obesity	-0.489722979219368	7.8	1	2004	winter	32054400	0	372	F	22.8	black	4	2
A064060295	HS_mouse	Obesity	-0.37596462775958	6.3	1	2004	winter	30844800	0	358	M	21.5	dark.brown	5	1
A064060327	HS_mouse	Obesity	-0.424856420670896	8.3	3	2004	spring	36892800	0	428	M	31.9	chocolate	6	2
A064060854	HS_mouse	Obesity	-0.513923902627411	8	3	2004	spring	35683200	0	414	F	22.7	dark.brown	6	2
A064061014	HS_mouse	Obesity	-0.460800431429952	7.9	2	2004	winter	33868800	0	393	M	26.1	black	6	2
A064061349	HS_mouse	Obesity	-0.45377543203177	7.8	2	2004	winter	33868800	0	393	M	25.9	albino	6	4
A064063035	HS_mouse	Obesity	-0.292240630049408	7.5	4	2004	spring	39916800	0	463	M	31.2	silverado	4	3
A064063789	HS_mouse	Obesity	-0.437836230930322	7.8	1	2004	winter	30844800	0	358	M	28.9	light.brown	6	2
A064063846	HS_mouse	Obesity	-0.414891859185157	7.3	1	2004	winter	30844800	0	358	M	25.4	black	5	1
A064064260	HS_mouse	Obesity	-0.411442479075685	7	1	2004	winter	30844800	0	358	F	21.6	light.brown	5	2
A064064564	HS_mouse	Obesity	-0.424162931409019	8	1	2004	winter	32054400	0	372	M	28.5	dark.brown	6	1
A064065775	HS_mouse	Obesity	-0.447158031342219	7	1	2004	winter	30844800	0	358	F	20	silverado	4	1
A064066630	HS_mouse	Obesity	-0.498588992319352	7.9	9	2003	autumn	19958400	0	232	M	24.6	chocolate	5	2
A064069120	HS_mouse	Obesity	-0.509696873573109	7.9	2	2004	winter	33264000	0	386	F	20.5	chocolate	4	1
A064069267	HS_mouse	Obesity	-0.497269495803507	7.5	2	2004	winter	33264000	0	386	F	20.1	chocolate	4	1
A064071530	HS_mouse	Obesity	-0.478824264800068	8.9	1	2004	winter	30844800	0	358	M	30	dark.brown	4	1
A064075846	HS_mouse	Obesity	-0.367976785294594	7	1	2004	winter	31449600	0	365	M	24.3	albino	6	3
A064076342	HS_mouse	Obesity	-0.411679820086366	8.5	4	2004	spring	39312000	0	456	M	29.5	dark.brown	4	1
A064076804	HS_mouse	Obesity	-0.429687696095396	8.2	1	2004	winter	32054400	0	372	M	29.5	albino	6	4
A064077266	HS_mouse	Obesity	-0.491167970918904	8.2	1	2004	winter	31449600	0	365	M	28.6	albino	6	3
A064078810	HS_mouse	Obesity	-0.432021715020319	6.8	9	2003	autumn	19958400	0	232	M	22	light.brown	5	4
A064078828	HS_mouse	Obesity	-0.522878745280338	8	4	2004	spring	39916800	0	463	F	23.1	dark.brown	4	3
A064079095	HS_mouse	Obesity	-0.52514660673616	8	1	2004	winter	32054400	0	372	F	21.3	light.brown	4	1
A064079264	HS_mouse	Obesity	-0.498823601081284	7.7	3	2004	spring	35683200	0	414	F	22.7	albino	3	4
A064079620	HS_mouse	Obesity	-0.427474087269598	8.5	3	2004	spring	36892800	0	428	M	32.9	chocolate	6	1
A064080021	HS_mouse	Obesity	-0.397165327991527	7.1	3	2004	spring	35683200	0	414	F	21.9	black	6	2
A064080080	HS_mouse	Obesity	-0.333492390532794	7.6	4	2004	spring	39312000	0	456	M	29.6	black	4	3
A064080116	HS_mouse	Obesity	-0.510530360614534	7.7	9	2003	autumn	19353600	0	225	F	21.3	black	6	5
A064082263	HS_mouse	Obesity	-0.511952953877333	7.9	2	2004	winter	32659200	0	379	F	20	black	4	2
A064082565	HS_mouse	Obesity	-0.498588992319352	7.9	9	2003	autumn	19353600	0	225	M	24.8	black	4	4
A064083035	HS_mouse	Obesity	-0.541519096521528	7.6	2	2004	winter	34473600	0	400	F	19.6	chocolate	6	2
A064083040	HS_mouse	Obesity	-0.454804113704413	7.3	4	2004	spring	39312000	0	456	F	22.4	light.brown	4	4
A064083527	HS_mouse	Obesity	-0.598766463443511	8.5	1	2004	winter	30240000	0	351	F	18.3	albino	5	2
A064086019	HS_mouse	Obesity	-0.450661709531726	7.4	10	2003	autumn	22982400	0	267	M	26.8	chocolate	4	5
A064086340	HS_mouse	Obesity	-0.448756172913446	6.6	9	2003	autumn	20563200	0	239	F	21	chocolate	4	5
A064086849	HS_mouse	Obesity	-0.411438816600452	7.9	10	2003	autumn	22377600	0	260	M	28.7	lead	3	1
A064087000	HS_mouse	Obesity	-0.487564803518793	8.8	7	2004	summer	45964800	0	533	M	29.3	chocolate	5	3
A064087605	HS_mouse	Obesity	-0.485304703773864	7.5	10	2003	autumn	23587200	0	274	M	25.6	black	5	3
A064087615	HS_mouse	Obesity	-0.401346257363949	8	9	2003	autumn	21168000	0	246	M	27	light.brown	4	1
A064087792	HS_mouse	Obesity	-0.362732700444671	7.5	9	2003	autumn	21168000	0	246	M	24.9	sand	4	1
A064087887	HS_mouse	Obesity	-0.486778288248863	7.2	4	2004	spring	37929600	0	440	F	18.3	albino	5	1
A064088625	HS_mouse	Obesity	-0.445656839104665	7.6	9	2003	autumn	20563200	0	239	M	23.5	chocolate	4	1
A064089073	HS_mouse	Obesity	-0.314991271381499	7.2	2	2004	winter	34473600	0	400	M	29.8	black	4	1
A064090082	HS_mouse	Obesity	-0.483806665319008	8.9	4	2004	spring	39916800	0	463	M	29.7	chocolate	4	3
A064091372	HS_mouse	Obesity	-0.386546351981233	7.1	12	2003	winter	27216000	0	316	M	29.3	chocolate	4	2
A064091789	HS_mouse	Obesity	-0.486076097372589	7	9	2003	autumn	19353600	0	225	F	17.4	black	6	4
A064091868	HS_mouse	Obesity	-0.441135282468112	6.5	10	2003	autumn	23587200	0	274	F	17.7	black	5	6
A064092094	HS_mouse	Obesity	-0.410429857323344	8.1	9	2003	autumn	21772800	0	253	M	26.7	albino	5	1
A064092602	HS_mouse	Obesity	-0.320213312036321	7.2	10	2003	autumn	23587200	0	274	M	27.4	albino	4	1
A064092816	HS_mouse	Obesity	-0.365887914061215	7.8	1	2004	winter	30844800	0	358	M	32.2	albino	6	2
A064093317	HS_mouse	Obesity	-0.424273084497634	8.1	2	2004	winter	34473600	0	400	M	28.5	albino	6	2
A064093534	HS_mouse	Obesity	-0.41137916622742	7.6	10	2003	autumn	23587200	0	274	F	26.7	lead	3	2
A064093789	HS_mouse	Obesity	-0.450762155611045	7.7	1	2004	winter	32054400	0	372	F	23.6	albino	4	1
A064094852	HS_mouse	Obesity	-0.274859284716622	7.3	4	2004	spring	39916800	0	463	M	34.1	albino	4	3
A064095000	HS_mouse	Obesity	-0.5095732785008	7.5	2	2004	winter	32659200	0	379	F	19.6	black	6	2
A064095813	HS_mouse	Obesity	-0.504328332463609	8.9	3	2004	spring	36892800	0	428	M	32.3	black	6	2
A064096096	HS_mouse	Obesity	-0.536667029765971	8	2	2004	winter	33868800	0	393	F	22.7	chocolate	6	1
A064096308	HS_mouse	Obesity	-0.467143881129707	9.3	3	2004	spring	36892800	0	428	M	35.1	black	6	2
A064096588	HS_mouse	Obesity	-0.562258072188729	7.9	10	2003	autumn	22377600	0	260	F	20.9	chocolate	6	3
A064096779	HS_mouse	Obesity	-0.403692337561129	7.6	9	2003	autumn	21772800	0	253	M	29	albino	6	1
A064096847	HS_mouse	Obesity	-0.524713966400823	8.1	3	2004	spring	35683200	0	414	F	23.4	dark.brown	6	2
A064097296	HS_mouse	Obesity	-0.527468782530814	7.7	2	2004	winter	32659200	0	379	F	20.2	black	4	2
A064097308	HS_mouse	Obesity	-0.511657359310516	8.2	9	2003	autumn	21772800	0	253	F	23.2	dark.brown	5	5
A064098032	HS_mouse	Obesity	-0.500999692300382	8.1	4	2004	spring	39916800	0	463	F	22.7	chocolate	4	1
A064098105	HS_mouse	Obesity	-0.494450132976362	8.4	9	2003	autumn	19353600	0	225	M	27.2	lead	6	3
A064099635	HS_mouse	Obesity	-0.547280916219076	7.9	9	2003	autumn	21772800	0	253	F	20.4	albino	2	1
A064099868	HS_mouse	Obesity	-0.492114240343666	7.6	11	2003	autumn	26611200	0	309	F	22.5	dark.brown	4	7
A064100014	HS_mouse	Obesity	-0.369574926865821	6.6	3	2004	spring	35683200	0	414	F	21.6	chocolate	3	1
A064100034	HS_mouse	Obesity	-0.45283516423391	7.7	11	2003	autumn	25401600	0	295	M	25.8	lead	4	2
A064100052	HS_mouse	Obesity	-0.496387475450735	7.8	11	2003	autumn	25401600	0	295	F	23.6	chocolate	4	1
A064270063	HS_mouse	Obesity	-0.457590093434456	6.9	10	2003	autumn	23587200	0	274	F	22	chocolate	5	6
A064537581	HS_mouse	Obesity	-0.460897842756548	8.5	2	2004	winter	32659200	0	379	M	28.8	albino	3	3
A064575795	HS_mouse	Obesity	-0.457132776022995	7.3	12	2003	winter	27216000	0	316	F	21	black	4	1
A064610602	HS_mouse	Obesity	-0.515873843711679	8.2	4	2004	spring	37929600	0	440	F	27.6	albino	5	1
A064768831	HS_mouse	Obesity	-0.444838122568966	7.1	9	2003	autumn	20563200	0	239	M	22	chocolate	4	1
A064779520	HS_mouse	Obesity	-0.554222874374166	7.5	3	2004	spring	36892800	0	428	F	20	chocolate	4	4
A066785298	HS_mouse	Obesity	-0.427903232049481	7.5	1	2004	winter	30240000	0	351	M	25.9	chocolate	5	4
A066785804	HS_mouse	Obesity	-0.435112111712151	8	4	2004	spring	39916800	0	463	M	26.6	black	4	1
A066785836	HS_mouse	Obesity	-0.389896451544285	6.9	11	2003	autumn	26006400	0	302	F	20.8	dark.brown	4	3
A066786115	HS_mouse	Obesity	-0.555129682117982	8.6	4	2004	spring	37929600	0	440	F	20.6	chocolate	3	2
A066786789	HS_mouse	Obesity	-0.386878838551479	7.6	9	2003	autumn	21772800	0	253	M	28.8	black	6	1
A066789044	HS_mouse	Obesity	-0.449092531119419	7.5	11	2003	autumn	24796800	0	288	F	22.7	light.brown	6	3
A066789843	HS_mouse	Obesity	-0.422425676371205	6.9	10	2003	autumn	22377600	0	260	F	20.3	dark.brown	6	7
A066790024	HS_mouse	Obesity	-0.431363764158987	7.2	4	2004	spring	39916800	0	463	F	24.5	black	4	3
A066790098	HS_mouse	Obesity	-0.485165380388339	7.6	12	2003	winter	27216000	0	316	F	27.9	chocolate	4	2
A066790264	HS_mouse	Obesity	-0.338013561917151	7	9	2003	autumn	21772800	0	253	M	28.3	albino	5	1
A066790379	HS_mouse	Obesity	-0.368352635150941	6.8	10	2003	autumn	23587200	0	274	F	22.4	albino	5	2
A066790801	HS_mouse	Obesity	-0.485032753224244	7.1	10	2003	autumn	24192000	0	281	F	17.7	lead	4	4
A066791380	HS_mouse	Obesity	-0.46763008089834	7.7	4	2004	spring	39312000	0	456	F	23	DBA.grey	5	3
A066791575	HS_mouse	Obesity	-0.407699845961194	7.5	10	2003	autumn	23587200	0	274	M	27.1	black	6	6
A066792340	HS_mouse	Obesity	-0.427173433410652	7.6	7	2004	summer	45964800	0	533	M	24.2	chocolate	5	3
A066792597	HS_mouse	Obesity	-0.522525737584987	7.3	11	2003	autumn	26006400	0	302	F	17.3	dark.brown	4	1
A066794637	HS_mouse	Obesity	-0.51315415773609	7.4	10	2003	autumn	23587200	0	274	F	20.3	dark.brown	5	6
A066800554	HS_mouse	Obesity	-0.487672849390453	7.1	9	2003	autumn	19958400	0	232	M	22.6	black	5	4
A066801016	HS_mouse	Obesity	-0.472067776059877	7.1	10	2003	autumn	22377600	0	260	F	18.2	chocolate	4	2
A066801375	HS_mouse	Obesity	-0.432517505159329	7	11	2003	autumn	26611200	0	309	F	23.3	black	4	2
A066803325	HS_mouse	Obesity	-0.532803092850453	7.9	10	2003	autumn	22377600	0	260	F	21.9	chocolate	4	2
A066805368	HS_mouse	Obesity	-0.521096333317203	7.9	11	2003	autumn	26006400	0	302	F	20.1	dark.brown	4	1
A066806793	HS_mouse	Obesity	-0.457430072214225	7.4	6	2004	summer	45360000	0	526	F	22.1	dark.brown	6	4
A066807536	HS_mouse	Obesity	-0.507339870331401	8.1	5	2004	spring	41126400	0	477	F	23.4	black	6	3
A066807555	HS_mouse	Obesity	-0.374137093999413	7.1	10	2003	autumn	24192000	0	281	M	28.8	black	4	3
A066808025	HS_mouse	Obesity	-0.464840409231692	7.9	10	2003	autumn	22982400	0	267	M	27.2	chocolate	6	1
A066808110	HS_mouse	Obesity	-0.348953547981164	6.7	12	2003	winter	27216000	0	316	M	24.4	light.brown	5	4
A066809045	HS_mouse	Obesity	-0.433631625614809	7.2	4	2004	spring	39916800	0	463	F	19.1	albino	4	4
A066809562	HS_mouse	Obesity	-0.450183916067668	7.3	11	2003	autumn	26006400	0	302	M	23.6	lead	6	1
A066809799	HS_mouse	Obesity	-0.50580972194195	7.7	12	2003	winter	29030400	0	337	F	21.7	dark.brown	4	1
A066814105	HS_mouse	Obesity	-0.480221337751694	8.3	11	2003	autumn	24796800	0	288	M	26.5	light.brown	6	1
A066817813	HS_mouse	Obesity	-0.49429642761928	7	1	2004	winter	30240000	0	351	F	17.5	chocolate	4	4
A066817873	HS_mouse	Obesity	-0.355478886740591	6.9	12	2003	winter	27216000	0	316	M	26.3	albino	3	2
A066818853	HS_mouse	Obesity	-0.558206707622081	8	10	2003	autumn	22982400	0	267	F	21.6	dark.brown	4	3
A066819046	HS_mouse	Obesity	-0.476316260083433	7.7	12	2003	winter	27216000	0	316	F	26.3	black	4	1
A066819768	HS_mouse	Obesity	-0.512076423654605	7.5	9	2003	autumn	21168000	0	246	F	18.1	black	5	2
A066820593	HS_mouse	Obesity	-0.513267868542085	7.2	1	2004	winter	30240000	0	351	F	21.1	chocolate	4	4
A066821828	HS_mouse	Obesity	-0.372346812027887	6.9	12	2003	winter	27216000	0	316	M	24.7	chocolate	4	2
A066822063	HS_mouse	Obesity	-0.419708753434209	7.5	1	2004	winter	30844800	0	358	M	25.7	black	5	1
A066822099	HS_mouse	Obesity	-0.38628092135059	7.4	10	2003	autumn	22982400	0	267	M	26.9	lead	6	1
A066822351	HS_mouse	Obesity	-0.464209447790658	6.2	9	2003	autumn	19958400	0	232	M	19.5	silverado	5	4
A066822355	HS_mouse	Obesity	-0.48775814466767	7.9	9	2003	autumn	21168000	0	246	F	22.3	light.brown	6	1
A066822863	HS_mouse	Obesity	-0.511989402850212	6.4	1	2004	winter	30240000	0	351	M	16.1	black	6	1
A066824834	HS_mouse	Obesity	-0.276297640692967	6.9	12	2003	winter	27216000	0	316	M	33.5	dark.brown	5	4
A066825380	HS_mouse	Obesity	-0.531336174401068	7.8	3	2004	spring	36288000	0	421	F	21.4	dark.brown	5	2
A066825627	HS_mouse	Obesity	-0.473741514068282	8	7	2004	summer	45964800	0	533	M	25	black	5	1
A066827781	HS_mouse	Obesity	-0.425615724576931	7.3	2	2004	winter	33868800	0	393	M	23.4	albino	6	4
A066828799	HS_mouse	Obesity	-0.360556553715136	7.2	3	2004	spring	35078400	0	407	M	25	chocolate	4	3
A066832891	HS_mouse	Obesity	-0.444601846906226	7.7	11	2003	autumn	26611200	0	309	M	27.3	black	4	8
A066837052	HS_mouse	Obesity	NA	8.8	10	2003	autumn	24192000	0	281	F	19.6	chocolate	6	4
A066837307	HS_mouse	Obesity	-0.499702524474506	7.5	11	2003	autumn	26006400	0	302	F	22	chocolate	4	1
A066837877	HS_mouse	Obesity	-0.407864356242154	7.9	9	2003	autumn	20563200	0	239	M	29.9	albino	2	4
A066840813	HS_mouse	Obesity	-0.442021431169121	8.2	9	2003	autumn	21772800	0	253	M	29	light.brown	5	5
A066841537	HS_mouse	Obesity	-0.43977607771962	7	10	2003	autumn	23587200	0	274	F	21.2	dark.brown	5	6
A066841802	HS_mouse	Obesity	-0.501555796576508	7.6	4	2004	spring	39916800	0	463	F	19.3	dark.brown	4	3
A066844305	HS_mouse	Obesity	-0.381716596708923	6.8	12	2003	winter	27216000	0	316	M	25.5	albino	3	2
A066846295	HS_mouse	Obesity	-0.419149682327699	7.3	12	2003	winter	27216000	0	316	F	26.1	black	4	1
A066851355	HS_mouse	Obesity	-0.398019324621834	7.4	2	2004	winter	33264000	0	386	M	26.7	silverado	4	1
A066851796	HS_mouse	Obesity	-0.472668199861248	8.3	9	2003	autumn	20563200	0	239	M	27.9	chocolate	4	1
A066851861	HS_mouse	Obesity	NA	6	1	2004	winter	32054400	0	372	F	24.2	black	4	2
A066852564	HS_mouse	Obesity	-0.485032753224244	7.1	9	2003	autumn	19958400	0	232	F	19.4	chocolate	4	1
A066853001	HS_mouse	Obesity	-0.502149260421593	7.5	3	2004	spring	35683200	0	414	F	20.6	chocolate	3	1
A066853355	HS_mouse	Obesity	-0.359666455965849	6.8	10	2003	autumn	22982400	0	267	M	26	lead	6	1
A066853855	HS_mouse	Obesity	-0.410260626081674	7.1	9	2003	autumn	21168000	0	246	M	22	light.brown	5	4
A066853869	HS_mouse	Obesity	-0.387014217269033	7.9	9	2003	autumn	20563200	0	239	M	31	black	4	2
A066856049	HS_mouse	Obesity	-0.464961994300052	7.6	3	2004	spring	35078400	0	407	F	22	chocolate	5	1
A066856381	HS_mouse	Obesity	-0.456249952992419	6.7	2	2004	winter	34473600	0	400	F	17.5	light.brown	4	3
A066857770	HS_mouse	Obesity	-0.383984458164745	6.8	11	2003	autumn	24796800	0	288	M	23	light.brown	5	1
A066859097	HS_mouse	Obesity	-0.464886798302651	7	9	2003	autumn	20563200	0	239	F	19.9	DBA.grey	5	1
A066859275	HS_mouse	Obesity	-0.374463202129549	7.3	11	2003	autumn	24796800	0	288	F	26	chocolate	4	2
A066860531	HS_mouse	Obesity	-0.507742411402957	8.3	12	2003	winter	29030400	0	337	F	26.3	light.brown	4	2
A066860558	HS_mouse	Obesity	-0.528774628357727	8.2	9	2003	autumn	21168000	0	246	F	20.8	dark.brown	5	2
A066860873	HS_mouse	Obesity	-0.523619591414255	7.4	12	2003	winter	29030400	0	337	F	20.6	black	6	4
A066861069	HS_mouse	Obesity	-0.472067776059877	7.1	10	2003	autumn	24192000	0	281	F	20.4	dark.brown	6	4
A066861843	HS_mouse	Obesity	-0.361727836017593	6.9	11	2003	autumn	26006400	0	302	M	26	chocolate	7	1
A066862073	HS_mouse	Obesity	-0.466541529548895	8.4	9	2003	autumn	20563200	0	239	M	29.1	dark.brown	4	2
A066862514	HS_mouse	Obesity	-0.541362150974351	8	12	2003	winter	27216000	0	316	F	22.9	dark.brown	4	1
A066867291	HS_mouse	Obesity	-0.413483020724221	8	9	2003	autumn	19958400	0	232	M	30.7	dark.brown	3	3
A066868872	HS_mouse	Obesity	-0.4514820528664	8.1	2	2004	winter	33868800	0	393	M	28.7	black	6	2
A066871358	HS_mouse	Obesity	-0.490490173100146	7.4	10	2003	autumn	22982400	0	267	M	25.5	light.brown	6	2
A066871529	HS_mouse	Obesity	-0.447892119288083	7.3	9	2003	autumn	21168000	0	246	F	17.8	chocolate	5	2
A066872103	HS_mouse	Obesity	-0.471291711058939	7.4	1	2004	winter	30240000	0	351	F	22.9	chocolate	4	4
A066872821	HS_mouse	Obesity	-0.501139843808465	7.7	9	2003	autumn	21772800	0	253	F	19.8	dark.brown	4	2
A066873093	HS_mouse	Obesity	-0.377210523813294	7.5	7	2004	summer	45964800	0	533	M	25.4	dark.brown	5	3
A066880257	HS_mouse	Obesity	-0.550354454821922	8.3	12	2003	winter	29030400	0	337	F	22.9	black	4	1
A066881888	HS_mouse	Obesity	-0.518792378407639	7.9	2	2004	winter	33868800	0	393	F	21.1	light.brown	4	2
A066882048	HS_mouse	Obesity	-0.454667633120965	7	3	2004	spring	35078400	0	407	F	19.4	sand	6	3
A066882524	HS_mouse	Obesity	-0.363700204919439	8	11	2003	autumn	25401600	0	295	M	30.7	chocolate	4	1
A066883637	HS_mouse	Obesity	NA	6.1	10	2003	autumn	23587200	0	274	M	27.1	black	5	3
A066885108	HS_mouse	Obesity	-0.487469335297903	7.6	3	2004	spring	35078400	0	407	F	18.6	chocolate	5	1
A066886308	HS_mouse	Obesity	-0.376952891261137	7.9	4	2004	spring	39312000	0	456	M	27.2	silverado	4	3
A066886537	HS_mouse	Obesity	-0.549741514766733	7.9	10	2003	autumn	22377600	0	260	F	20.6	chocolate	6	3
A066886589	HS_mouse	Obesity	-0.426863262932311	7.2	9	2003	autumn	19353600	0	225	F	21.1	black	6	4
A066886776	HS_mouse	Obesity	-0.454667633120965	7	3	2004	spring	35683200	0	414	F	17.8	albino	5	1
A066887568	HS_mouse	Obesity	-0.394396952770961	6.9	10	2003	autumn	22377600	0	260	F	21.6	dark.brown	6	7
A066887872	HS_mouse	Obesity	-0.496549806557988	8	4	2004	spring	37929600	0	440	F	22.7	light.brown	5	1
A066888090	HS_mouse	Obesity	-0.468347330412157	8.4	9	2003	autumn	21772800	0	253	M	26.7	light.brown	5	5
A066889358	HS_mouse	Obesity	-0.437319335580429	7.9	9	2003	autumn	21772800	0	253	M	25.3	albino	5	1
A066889543	HS_mouse	Obesity	-0.395729853866921	7	10	2003	autumn	22982400	0	267	F	24.6	light.brown	5	1
A066889855	HS_mouse	Obesity	-0.478392051476878	7.4	10	2003	autumn	23587200	0	274	M	22.4	light.brown	6	6
A066890083	HS_mouse	Obesity	-0.460597188897601	7.6	10	2003	autumn	22982400	0	267	F	22.2	light.brown	5	1
A066891006	HS_mouse	Obesity	-0.503948609692398	7.6	10	2003	autumn	23587200	0	274	F	19.4	chocolate	3	5
A066891127	HS_mouse	Obesity	-0.412127578533201	7.4	10	2003	autumn	22982400	0	267	M	26.2	chocolate	6	1
A066891298	HS_mouse	Obesity	-0.45911422997581	7.7	1	2004	winter	30240000	0	351	M	24.1	black	6	1
A066891579	HS_mouse	Obesity	-0.507326897574181	8	6	2004	summer	45360000	0	526	F	22.1	dark.brown	6	4
A066891591	HS_mouse	Obesity	-0.449646831745914	7	10	2003	autumn	22377600	0	260	F	19.2	black	6	7
A066892091	HS_mouse	Obesity	-0.466621832925453	7.4	12	2003	winter	27216000	0	316	F	23	dark.brown	4	1
